# IRF4-IRF4,IRF4-REL,IRF4-PAX5,IRF4-RELA,IRF4-PRDM1,IRF4-AICDA,REL-IRF4,REL-REL,REL-PAX5,REL-RELA,REL-PRDM1,REL-AICDA,PAX5-IRF4,PAX5-REL,PAX5-PAX5,PAX5-RELA,PAX5-PRDM1,PAX5-AICDA,RELA-IRF4,RELA-REL,RELA-PAX5,RELA-RELA,RELA-PRDM1,RELA-AICDA,PRDM1-IRF4,PRDM1-REL,PRDM1-PAX5,PRDM1-RELA,PRDM1-PRDM1,PRDM1-AICDA,AICDA-IRF4,AICDA-REL,AICDA-PAX5,AICDA-RELA,AICDA-PRDM1,AICDA-AICDA
1.263813625148276554e+00,-7.025688232543773892e-02,-5.516170274280518364e-03,1.224008495215437404e-03,1.660827805669946311e-01,-1.816277450102295188e-02,-7.025688232543773892e-02,1.256515965603906215e+00,7.810399341844753707e-02,1.469365826229401296e-02,-1.292001412450005660e-01,8.365823232513960872e-02,-5.516170274280518364e-03,7.810399341844753707e-02,1.224886501937582750e+00,4.289486394025318616e-02,-1.014113743159837377e-01,6.664711840958681410e-02,1.224008495215437404e-03,1.469365826229401296e-02,4.289486394025318616e-02,1.184027431168501954e+00,-4.324229805031876844e-03,-3.171313791122273851e-03,1.660827805669946311e-01,-1.292001412450005660e-01,-1.014113743159837377e-01,-4.324229805031876844e-03,1.097573574831216980e+00,-7.822396086358729406e-02,-1.816277450102295188e-02,8.365823232513960872e-02,6.664711840958681410e-02,-3.171313791122273851e-03,-7.822396086358729406e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688254273305955e-02,-5.516169927221832754e-03,1.224008269909619565e-03,1.660827811158362144e-01,-1.816277544936056865e-02,-7.025688254273305955e-02,1.256515965603906215e+00,7.810399287357043530e-02,1.469365807496330299e-02,-1.292001412538111016e-01,8.365823466031295508e-02,-5.516169927221832754e-03,7.810399287357043530e-02,1.224886501937582750e+00,4.289486383180741991e-02,-1.014113743323237504e-01,6.664711883554806648e-02,1.224008269909619565e-03,1.469365807496330299e-02,4.289486383180741991e-02,1.184027431168501954e+00,-4.324229159283744794e-03,-3.171313524913343951e-03,1.660827811158362144e-01,-1.292001412538111016e-01,-1.014113743323237504e-01,-4.324229159283744794e-03,1.097573574831216980e+00,-7.822396384141068471e-02,-1.816277544936056865e-02,8.365823466031295508e-02,6.664711883554806648e-02,-3.171313524913343951e-03,-7.822396384141068471e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688273959837526e-02,-5.516169608769199567e-03,1.224008066588713880e-03,1.660827816068611851e-01,-1.816277631505075832e-02,-7.025688273959837526e-02,1.256515965603906215e+00,7.810399237367839087e-02,1.469365790140709539e-02,-1.292001412550514428e-01,8.365823678853070988e-02,-5.516169608769199567e-03,7.810399237367839087e-02,1.224886501937582750e+00,4.289486373101461525e-02,-1.014113743430673509e-01,6.664711922320248894e-02,1.224008066588713880e-03,1.469365790140709539e-02,4.289486373101461525e-02,1.184027431168501954e+00,-4.324228571104342042e-03,-3.171313276569508871e-03,1.660827816068611851e-01,-1.292001412550514428e-01,-1.014113743430673509e-01,-4.324228571104342042e-03,1.097573574831216980e+00,-7.822396656041652463e-02,-1.816277631505075832e-02,8.365823678853070988e-02,6.664711922320248894e-02,-3.171313276569508871e-03,-7.822396656041652463e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688291797553553e-02,-5.516169316606578214e-03,1.224007883108276873e-03,1.660827820461455162e-01,-1.816277710531248590e-02,-7.025688291797553553e-02,1.256515965603906215e+00,7.810399191513263395e-02,1.469365774066947773e-02,-1.292001412500625723e-01,8.365823872816430251e-02,-5.516169316606578214e-03,7.810399191513263395e-02,1.224886501937582750e+00,4.289486363737780861e-02,-1.014113743491375230e-01,6.664711957601998638e-02,1.224007883108276873e-03,1.469365774066947773e-02,4.289486363737780861e-02,1.184027431168501954e+00,-4.324228035354222427e-03,-3.171313045030474832e-03,1.660827820461455162e-01,-1.292001412500625723e-01,-1.014113743491375230e-01,-4.324228035354222427e-03,1.097573574831216980e+00,-7.822396904312430010e-02,-1.816277710531248590e-02,8.365823872816430251e-02,6.664711957601998638e-02,-3.171313045030474832e-03,-7.822396904312430010e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688307961962253e-02,-5.516169048600643061e-03,1.224007717532862166e-03,1.660827824391279406e-01,-1.816277782673232991e-02,-7.025688307961962253e-02,1.256515965603906215e+00,7.810399149457997181e-02,1.469365759185442370e-02,-1.292001412400003157e-01,8.365824049595151080e-02,-5.516169048600643061e-03,7.810399149457997181e-02,1.224886501937582750e+00,4.289486355042734789e-02,-1.014113743513313515e-01,6.664711989715360607e-02,1.224007717532862166e-03,1.469365759185442370e-02,4.289486355042734789e-02,1.184027431168501954e+00,-4.324227547353238187e-03,-3.171312829282087794e-03,1.660827824391279406e-01,-1.292001412400003157e-01,-1.014113743513313515e-01,-4.324227547353238187e-03,1.097573574831216980e+00,-7.822397131009151128e-02,-1.816277782673232991e-02,8.365824049595151080e-02,6.664711989715360607e-02,-3.171312829282087794e-03,-7.822397131009151128e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688322611718661e-02,-5.516168802786996714e-03,1.224007568115655260e-03,1.660827827906764531e-01,-1.816277848532010103e-02,-7.025688322611718661e-02,1.256515965603906215e+00,7.810399110893140318e-02,1.469365745412274001e-02,-1.292001412258581561e-01,8.365824210714194187e-02,-5.516168802786996714e-03,7.810399110893140318e-02,1.224886501937582750e+00,4.289486346971990716e-02,-1.014113743503356896e-01,6.664712018946865324e-02,1.224007568115655260e-03,1.469365745412274001e-02,4.289486346971990716e-02,1.184027431168501954e+00,-4.324227102839523287e-03,-3.171312628356614486e-03,1.660827827906764531e-01,-1.292001412258581561e-01,-1.014113743503356896e-01,-4.324227102839523287e-03,1.097573574831216980e+00,-7.822397338008493795e-02,-1.816277848532010103e-02,8.365824210714194187e-02,6.664712018946865324e-02,-3.171312628356614486e-03,-7.822397338008493795e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688335890253877e-02,-5.516168577357234183e-03,1.224007433280119078e-03,1.660827831051482628e-01,-1.816277908655953427e-02,-7.025688335890253877e-02,1.256515965603906215e+00,7.810399075534227298e-02,1.469365732668920926e-02,-1.292001412084877732e-01,8.365824357562962055e-02,-5.516168577357234183e-03,7.810399075534227298e-02,1.224886501937582750e+00,4.289486339483763316e-02,-1.014113743467411483e-01,6.664712045556928088e-02,1.224007433280119078e-03,1.469365732668920926e-02,4.289486339483763316e-02,1.184027431168501954e+00,-4.324226697932069367e-03,-3.171312441332635283e-03,1.660827831051482628e-01,-1.292001412084877732e-01,-1.014113743467411483e-01,-4.324226697932069367e-03,1.097573574831216980e+00,-7.822397527023686181e-02,-1.816277908655953427e-02,8.365824357562962055e-02,6.664712045556928088e-02,-3.171312441332635283e-03,-7.822397527023686181e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688347927269706e-02,-5.516168370647041817e-03,1.224007311603418462e-03,1.660827833864433334e-01,-1.816277963545449153e-02,-7.025688347927269706e-02,1.256515965603906215e+00,7.810399043119371776e-02,1.469365720881972599e-02,-1.292001411886168905e-01,8.365824491407373997e-02,-5.516168370647041817e-03,7.810399043119371776e-02,1.224886501937582750e+00,4.289486332538716001e-02,-1.014113743410541696e-01,6.664712069782244286e-02,1.224007311603418462e-03,1.469365720881972599e-02,4.289486332538716001e-02,1.184027431168501954e+00,-4.324226329096621940e-03,-3.171312267334523791e-03,1.660827833864433334e-01,-1.292001411886168905e-01,-1.014113743410541696e-01,-4.324226329096621940e-03,1.097573574831216980e+00,-7.822397699618761913e-02,-1.816277963545449153e-02,8.365824491407373997e-02,6.664712069782244286e-02,-3.171312267334523791e-03,-7.822397699618761913e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688358840051495e-02,-5.516168181125032620e-03,1.224007201801465125e-03,1.660827836380522338e-01,-1.816278013657110155e-02,-7.025688358840051495e-02,1.256515965603906215e+00,7.810399013407545721e-02,1.469365709982850196e-02,-1.292001411668650124e-01,8.365824613400853205e-02,-5.516168181125032620e-03,7.810399013407545721e-02,1.224886501937582750e+00,4.289486326099859609e-02,-1.014113743337078238e-01,6.664712091837970975e-02,1.224007201801465125e-03,1.469365709982850196e-02,4.289486326099859609e-02,1.184027431168501954e+00,-4.324225993114734663e-03,-3.171312105531681833e-03,1.660827836380522338e-01,-1.292001411668650124e-01,-1.014113743337078238e-01,-4.324225993114734663e-03,1.097573574831216980e+00,-7.822397857221566331e-02,-1.816278013657110155e-02,8.365824613400853205e-02,6.664712091837970975e-02,-3.171312105531681833e-03,-7.822397857221566331e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688368734685219e-02,-5.516168007382511382e-03,1.224007102715383771e-03,1.660827838630989928e-01,-1.816278059407615275e-02,-7.025688368734685219e-02,1.256515965603906215e+00,7.810398986176980696e-02,1.469365699907532359e-02,-1.292001411437574410e-01,8.365824724594352058e-02,-5.516168007382511382e-03,7.810398986176980696e-02,1.224886501937582750e+00,4.289486320132452485e-02,-1.014113743250713018e-01,6.664712111919703086e-02,1.224007102715383771e-03,1.469365699907532359e-02,4.289486320132452485e-02,1.184027431168501954e+00,-4.324225687055482936e-03,-3.171311955137543718e-03,1.660827838630989928e-01,-1.292001411437574410e-01,-1.014113743250713018e-01,-4.324225687055482936e-03,1.097573574831216980e+00,-7.822398001135644208e-02,-1.816278059407615275e-02,8.365824724594352058e-02,6.664712111919703086e-02,-3.171311955137543718e-03,-7.822398001135644208e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688377707127452e-02,-5.516167848123865181e-03,1.224007013299325663e-03,1.660827840643797348e-01,-1.816278101177215901e-02,-7.025688377707127452e-02,1.256515965603906215e+00,7.810398961223685710e-02,1.469365690596297763e-02,-1.292001411197374050e-01,8.365824825945464283e-02,-5.516167848123865181e-03,7.810398961223685710e-02,1.224886501937582750e+00,4.289486314603892930e-02,-1.014113743154581304e-01,6.664712130205269203e-02,1.224007013299325663e-03,1.469365690596297763e-02,4.289486314603892930e-02,1.184027431168501954e+00,-4.324225408249763106e-03,-3.171311815408347622e-03,1.660827840643797348e-01,-1.292001411197374050e-01,-1.014113743154581304e-01,-4.324225408249763106e-03,1.097573574831216980e+00,-7.822398132551061645e-02,-1.816278101177215901e-02,8.365824825945464283e-02,6.664712130205269203e-02,-3.171311815408347622e-03,-7.822398132551061645e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688385844199024e-02,-5.516167702157899304e-03,1.224006932609524251e-03,1.660827842443967639e-01,-1.816278139312931320e-02,-7.025688385844199024e-02,1.256515965603906215e+00,7.810398938360064991e-02,1.469365681993473061e-02,-1.292001410951769680e-01,8.365824918326736359e-02,-5.516167702157899304e-03,7.810398938360064991e-02,1.224886501937582750e+00,4.289486309483617893e-02,-1.014113743051335975e-01,6.664712146856359432e-02,1.224006932609524251e-03,1.469365681993473061e-02,4.289486309483617893e-02,1.184027431168501954e+00,-4.324225154266895382e-03,-3.171311685641847993e-03,1.660827842443967639e-01,-1.292001410951769680e-01,-1.014113743051335975e-01,-4.324225154266895382e-03,1.097573574831216980e+00,-7.822398252554310649e-02,-1.816278139312931320e-02,8.365824918326736359e-02,6.664712146856359432e-02,-3.171311685641847993e-03,-7.822398252554310649e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688393224446826e-02,-5.516167568389487158e-03,1.224006859794193229e-03,1.660827844053895108e-01,-1.816278174131457160e-02,-7.025688393224446826e-02,1.256515965603906215e+00,7.810398917413652331e-02,1.469365674047188111e-02,-1.292001410703865205e-01,8.365825002533237853e-02,-5.516167568389487158e-03,7.810398917413652331e-02,1.224886501937582750e+00,4.289486304743003742e-02,-1.014113742943209828e-01,6.664712162020001995e-02,1.224006859794193229e-03,1.469365674047188111e-02,4.289486304743003742e-02,1.184027431168501954e+00,-4.324224922893245109e-03,-3.171311565175819348e-03,1.660827844053895108e-01,-1.292001410703865205e-01,-1.014113742943209828e-01,-4.324224922893245109e-03,1.097573574831216980e+00,-7.822398362137329697e-02,-1.816278174131457160e-02,8.365825002533237853e-02,6.664712162020001995e-02,-3.171311565175819348e-03,-7.822398362137329697e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688399918958438e-02,-5.516167445812153458e-03,1.224006794084695707e-03,1.660827845493622612e-01,-1.816278205921830272e-02,-7.025688399918958438e-02,1.256515965603906215e+00,7.810398898225925923e-02,1.469365666709150295e-02,-1.292001410456229404e-01,8.365825079289446187e-02,-5.516167445812153458e-03,7.810398898225925923e-02,1.224886501937582750e+00,4.289486300355260795e-02,-1.014113742832073312e-01,6.664712175829898277e-02,1.224006794084695707e-03,1.469365666709150295e-02,4.289486300355260795e-02,1.184027431168501954e+00,-4.324224712112880592e-03,-3.171311453386596504e-03,1.660827845493622612e-01,-1.292001410456229404e-01,-1.014113742832073312e-01,-4.324224712112880592e-03,1.097573574831216980e+00,-7.822398462205741587e-02,-1.816278205921830272e-02,8.365825079289446187e-02,6.664712175829898277e-02,-3.171311453386596504e-03,-7.822398462205741587e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688405992069896e-02,-5.516167333501013903e-03,1.224006734787393179e-03,1.660827846781084971e-01,-1.816278234947842768e-02,-7.025688405992069896e-02,1.256515965603906215e+00,7.810398880651212017e-02,1.469365659934419172e-02,-1.292001410210970869e-01,8.365825149255530502e-02,-5.516167333501013903e-03,7.810398880651212017e-02,1.224886501937582750e+00,4.289486296295339646e-02,-1.014113742719483374e-01,6.664712188407648230e-02,1.224006734787393179e-03,1.469365659934419172e-02,4.289486296295339646e-02,1.184027431168501954e+00,-4.324224520089906681e-03,-3.171311349687442206e-03,1.660827846781084971e-01,-1.292001410210970869e-01,-1.014113742719483374e-01,-4.324224520089906681e-03,1.097573574831216980e+00,-7.822398553586380754e-02,-1.816278234947842768e-02,8.365825149255530502e-02,6.664712188407648230e-02,-3.171311349687442206e-03,-7.822398553586380754e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688411502020725e-02,-5.516167230606357566e-03,1.224006681276339735e-03,1.660827847932332402e-01,-1.816278261450260390e-02,-7.025688411502020725e-02,1.256515965603906215e+00,7.810398864555677390e-02,1.469365653681197793e-02,-1.292001409969800452e-01,8.365825213033066532e-02,-5.516167230606357566e-03,7.810398864555677390e-02,1.224886501937582750e+00,4.289486292539837486e-02,-1.014113742606725932e-01,6.664712199863853659e-02,1.224006681276339735e-03,1.469365653681197793e-02,4.289486292539837486e-02,1.184027431168501954e+00,-4.324224345152307553e-03,-3.171311253526999316e-03,1.660827847932332402e-01,-1.292001409969800452e-01,-1.014113742606725932e-01,-4.324224345152307553e-03,1.097573574831216980e+00,-7.822398637034150282e-02,-1.816278261450260390e-02,8.365825213033066532e-02,6.664712199863853659e-02,-3.171311253526999316e-03,-7.822398637034150282e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688416501522926e-02,-5.516167136347644752e-03,1.224006632986678620e-03,1.660827848961728137e-01,-1.816278285648833743e-02,-7.025688416501522926e-02,1.256515965603906215e+00,7.810398849816387046e-02,1.469365647910630956e-02,-1.292001409734088169e-01,8.365825271170249100e-02,-5.516167136347644752e-03,7.810398849816387046e-02,1.224886501937582750e+00,4.289486289066895414e-02,-1.014113742494853615e-01,6.664712210299116035e-02,1.224006632986678620e-03,1.469365647910630956e-02,4.289486289066895414e-02,1.184027431168501954e+00,-4.324224185777331662e-03,-3.171311164387654973e-03,1.660827848961728137e-01,-1.292001409734088169e-01,-1.014113742494853615e-01,-4.324224185777331662e-03,1.097573574831216980e+00,-7.822398713238291890e-02,-1.816278285648833743e-02,8.365825271170249100e-02,6.664712210299116035e-02,-3.171311164387654973e-03,-7.822398713238291890e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688421038313314e-02,-5.516167050008080781e-03,1.224006589408681289e-03,1.660827849882123286e-01,-1.816278307744140924e-02,-7.025688421038313314e-02,1.256515965603906215e+00,7.810398836320446569e-02,1.469365642586619933e-02,-1.292001409504911491e-01,8.365825324166634158e-02,-5.516167050008080781e-03,7.810398836320446569e-02,1.224886501937582750e+00,4.289486285856122100e-02,-1.014113742384720185e-01,6.664712219804951043e-02,1.224006589408681289e-03,1.469365642586619933e-02,4.289486285856122100e-02,1.184027431168501954e+00,-4.324224040578187288e-03,-3.171311081783926428e-03,1.660827849882123286e-01,-1.292001409504911491e-01,-1.014113742384720185e-01,-4.324224040578187288e-03,1.097573574831216980e+00,-7.822398782828100805e-02,-1.816278307744140924e-02,8.365825324166634158e-02,6.664712219804951043e-02,-3.171311081783926428e-03,-7.822398782828100805e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688425155614258e-02,-5.516166970929415291e-03,1.224006550082384947e-03,1.660827850705019204e-01,-1.816278327919261179e-02,-7.025688425155614258e-02,1.256515965603906215e+00,7.810398823964204151e-02,1.469365637675639630e-02,-1.292001409283098645e-01,8.365825372477460331e-02,-5.516166970929415291e-03,7.810398823964204151e-02,1.224886501937582750e+00,4.289486282888504282e-02,-1.014113742277006902e-01,6.664712228464617083e-02,1.224006550082384947e-03,1.469365637675639630e-02,4.289486282888504282e-02,1.184027431168501954e+00,-4.324223908291812725e-03,-3.171311005260875945e-03,1.660827850705019204e-01,-1.292001409283098645e-01,-1.014113742277006902e-01,-4.324223908291812725e-03,1.097573574831216980e+00,-7.822398846378147974e-02,-1.816278327919261179e-02,8.365825372477460331e-02,6.664712228464617083e-02,-3.171311005260875945e-03,-7.822398846378147974e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688428892568060e-02,-5.516166898507336540e-03,1.224006514592728811e-03,1.660827851440705716e-01,-1.816278346341308053e-02,-7.025688428892568060e-02,1.256515965603906215e+00,7.810398812652501188e-02,1.469365633146568068e-02,-1.292001409069266638e-01,8.365825416517597146e-02,-5.516166898507336540e-03,7.810398812652501188e-02,1.224886501937582750e+00,4.289486280146319330e-02,-1.014113742172249172e-01,6.664712236353864672e-02,1.224006514592728811e-03,1.469365633146568068e-02,4.289486280146319330e-02,1.184027431168501954e+00,-4.324223787767875540e-03,-3.171310934392547812e-03,1.660827851440705716e-01,-1.292001409069266638e-01,-1.014113742172249172e-01,-4.324223787767875540e-03,1.097573574831216980e+00,-7.822398904413045695e-02,-1.816278346341308053e-02,8.365825416517597146e-02,6.664712236353864672e-02,-3.171310934392547812e-03,-7.822398904413045695e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688432284629692e-02,-5.516166832187126799e-03,1.224006482565159195e-03,1.660827852098390178e-01,-1.816278363162822373e-02,-7.025688432284629692e-02,1.256515965603906215e+00,7.810398802298006149e-02,1.469365628970532682e-02,-1.292001408863852341e-01,8.365825456665121340e-02,-5.516166832187126799e-03,7.810398802298006149e-02,1.224886501937582750e+00,4.289486277613063087e-02,-1.014113742070858470e-01,6.664712243541617842e-02,1.224006482565159195e-03,1.469365628970532682e-02,4.289486277613063087e-02,1.184027431168501954e+00,-4.324223677958675613e-03,-3.171310868780418801e-03,1.660827852098390178e-01,-1.292001408863852341e-01,-1.014113742070858470e-01,-4.324223677958675613e-03,1.097573574831216980e+00,-7.822398957411792753e-02,-1.816278363162822373e-02,8.365825456665121340e-02,6.664712243541617842e-02,-3.171310868780418801e-03,-7.822398957411792753e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688435363912354e-02,-5.516166771459692433e-03,1.224006453661701443e-03,1.660827852686310724e-01,-1.816278378523049700e-02,-7.025688435363912354e-02,1.256515965603906215e+00,7.810398792820576197e-02,1.469365625120753333e-02,-1.292001408667140527e-01,8.365825493264582302e-02,-5.516166771459692433e-03,7.810398792820576197e-02,1.224886501937582750e+00,4.289486275273370758e-02,-1.014113741973139832e-01,6.664712250090594481e-02,1.224006453661701443e-03,1.469365625120753333e-02,4.289486275273370758e-02,1.184027431168501954e+00,-4.324223577909990131e-03,-3.171310808051955310e-03,1.660827852686310724e-01,-1.292001408667140527e-01,-1.014113741973139832e-01,-4.324223577909990131e-03,1.097573574831216980e+00,-7.822399005811749018e-02,-1.816278378523049700e-02,8.365825493264582302e-02,6.664712250090594481e-02,-3.171310808051955310e-03,-7.822399005811749018e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688438159512217e-02,-5.516166715857812562e-03,1.224006427577366447e-03,1.660827853211837846e-01,-1.816278392549098078e-02,-7.025688438159512217e-02,1.256515965603906215e+00,7.810398784146678486e-02,1.469365621572399361e-02,-1.292001408479291069e-01,8.365825526629991349e-02,-5.516166715857812562e-03,7.810398784146678486e-02,1.224886501937582750e+00,4.289486273112951692e-02,-1.014113741879310304e-01,6.664712256057868378e-02,1.224006427577366447e-03,1.469365621572399361e-02,4.289486273112951692e-02,1.184027431168501954e+00,-4.324223486752718296e-03,-3.171310751859107626e-03,1.660827853211837846e-01,-1.292001408479291069e-01,-1.014113741879310304e-01,-4.324223486752718296e-03,1.097573574831216980e+00,-7.822399050012253385e-02,-1.816278392549098078e-02,8.365825526629991349e-02,6.664712256057868378e-02,-3.171310751859107626e-03,-7.822399050012253385e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688440697791526e-02,-5.516166664952841352e-03,1.224006404036986299e-03,1.660827853681565713e-01,-1.816278405357001080e-02,-7.025688440697791526e-02,1.256515965603906215e+00,7.810398776208866967e-02,1.469365618302463129e-02,-1.292001408300356424e-01,8.365825557047522343e-02,-5.516166664952841352e-03,7.810398776208866967e-02,1.224886501937582750e+00,4.289486271118511662e-02,-1.014113741789511580e-01,6.664712261495384094e-02,1.224006404036986299e-03,1.469365618302463129e-02,4.289486271118511662e-02,1.184027431168501954e+00,-4.324223403695246805e-03,-3.171310699876935587e-03,1.660827853681565713e-01,-1.292001408300356424e-01,-1.014113741789511580e-01,-4.324223403695246805e-03,1.097573574831216980e+00,-7.822399090377943343e-02,-1.816278405357001080e-02,8.365825557047522343e-02,6.664712261495384094e-02,-3.171310699876935587e-03,-7.822399090377943343e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688443002640893e-02,-5.516166618351516990e-03,1.224006382792203239e-03,1.660827854101394607e-01,-1.816278417052685779e-02,-7.025688443002640893e-02,1.256515965603906215e+00,7.810398768945268910e-02,1.469365615289628876e-02,-1.292001408130303564e-01,8.365825584777987489e-02,-5.516166618351516990e-03,7.810398768945268910e-02,1.224886501937582750e+00,4.289486269277698743e-02,-1.014113741703823041e-01,6.664712266450416311e-02,1.224006382792203239e-03,1.469365615289628876e-02,4.289486269277698743e-02,1.184027431168501954e+00,-4.324223328016602030e-03,-3.171310651802307541e-03,1.660827854101394607e-01,-1.292001408130303564e-01,-1.014113741703823041e-01,-4.324223328016602030e-03,1.097573574831216980e+00,-7.822399127241762284e-02,-1.816278417052685779e-02,8.365825584777987489e-02,6.664712266450416311e-02,-3.171310651802307541e-03,-7.822399127241762284e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688445095704115e-02,-5.516166575693121944e-03,1.224006363618932629e-03,1.660827854476601695e-01,-1.816278427732849129e-02,-7.025688445095704115e-02,1.256515965603906215e+00,7.810398762299149145e-02,1.469365612514152673e-02,-1.292001407969027016e-01,8.365825610059096640e-02,-5.516166575693121944e-03,7.810398762299149145e-02,1.224886501937582750e+00,4.289486267579031842e-02,-1.014113741622272302e-01,6.664712270965995888e-02,1.224006363618932629e-03,1.469365612514152673e-02,4.289486267579031842e-02,1.184027431168501954e+00,-4.324223259060063634e-03,-3.171310607352540323e-03,1.660827854476601695e-01,-1.292001407969027016e-01,-1.014113741622272302e-01,-4.324223259060063634e-03,1.097573574831216980e+00,-7.822399160907722582e-02,-1.816278427732849129e-02,8.365825610059096640e-02,6.664712270965995888e-02,-3.171310607352540323e-03,-7.822399160907722582e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688446996609937e-02,-5.516166536646834907e-03,1.224006346314997218e-03,1.660827854811908755e-01,-1.816278437485771211e-02,-7.025688446996609937e-02,1.256515965603906215e+00,7.810398756218486782e-02,1.469365609957758688e-02,-1.292001407816363856e-01,8.365825633107493164e-02,-5.516166536646834907e-03,7.810398756218486782e-02,1.224886501937582750e+00,4.289486266011854204e-02,-1.014113741544844516e-01,6.664712275081294268e-02,1.224006346314997218e-03,1.469365609957758688e-02,4.289486266011854204e-02,1.184027431168501954e+00,-4.324223196227469472e-03,-3.171310566264217909e-03,1.660827854811908755e-01,-1.292001407816363856e-01,-1.014113741544844516e-01,-4.324223196227469472e-03,1.097573574831216980e+00,-7.822399191653421624e-02,-1.816278437485771211e-02,8.365825633107493164e-02,6.664712275081294268e-02,-3.171310566264217909e-03,-7.822399191653421624e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688448723138579e-02,-5.516166500909243202e-03,1.224006330697932935e-03,1.660827855111539353e-01,-1.816278446392044846e-02,-7.025688448723138579e-02,1.256515965603906215e+00,7.810398750655592193e-02,1.469365607603534928e-02,-1.292001407672105640e-01,8.365825654120630228e-02,-5.516166500909243202e-03,7.810398750655592193e-02,1.224886501937582750e+00,4.289486264566273743e-02,-1.014113741471490276e-01,6.664712278831971815e-02,1.224006330697932935e-03,1.469365607603534928e-02,4.289486264566273743e-02,1.184027431168501954e+00,-4.324223138973972390e-03,-3.171310528292000525e-03,1.660827855111539353e-01,-1.292001407672105640e-01,-1.014113741471490276e-01,-4.324223138973972390e-03,1.097573574831216980e+00,-7.822399219732342757e-02,-1.816278446392044846e-02,8.365825654120630228e-02,6.664712278831971815e-02,-3.171310528292000525e-03,-7.822399219732342757e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688450291422971e-02,-5.516166468202192592e-03,1.224006316603120162e-03,1.660827855379271301e-01,-1.816278454525248331e-02,-7.025688450291422971e-02,1.256515965603906215e+00,7.810398745566746181e-02,1.469365605435832799e-02,-1.292001407536007562e-01,8.365825673278473595e-02,-5.516166468202192592e-03,7.810398745566746181e-02,1.224886501937582750e+00,4.289486263233113078e-02,-1.014113741402132007e-01,6.664712282250490061e-02,1.224006316603120162e-03,1.469365605435832799e-02,4.289486263233113078e-02,1.184027431168501954e+00,-4.324223086803278410e-03,-3.171310493207504452e-03,1.660827855379271301e-01,-1.292001407536007562e-01,-1.014113741402132007e-01,-4.324223086803278410e-03,1.097573574831216980e+00,-7.822399245375942500e-02,-1.816278454525248331e-02,8.365825673278473595e-02,6.664712282250490061e-02,-3.171310493207504452e-03,-7.822399245375942500e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025688451716079197e-02,-5.516166438270642298e-03,1.224006303881984385e-03,1.660827855618484117e-01,-1.816278461952555018e-02,-7.025688451716079197e-02,1.256515965603906215e+00,7.810398740911884963e-02,1.469365603440180544e-02,-1.292001407407797897e-01,8.365825690745054555e-02,-5.516166438270642298e-03,7.810398740911884963e-02,1.224886501937582750e+00,4.289486262003856104e-02,-1.014113741336670066e-01,6.664712285366407307e-02,1.224006303881984385e-03,1.469365603440180544e-02,4.289486262003856104e-02,1.184027431168501954e+00,-4.324223039263314257e-03,-3.171310460798210454e-03,1.660827855618484117e-01,-1.292001407407797897e-01,-1.014113741336670066e-01,-4.324223039263314257e-03,1.097573574831216980e+00,-7.822399268795576788e-02,-1.816278461952555018e-02,8.365825690745054555e-02,6.664712285366407307e-02,-3.171310460798210454e-03,-7.822399268795576788e-02,9.445903222971372415e-01
